BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,Other,Distribution Center,Parking,Hotel,Restaurant,Supermarket/Grocery Store,Medical Office,Non-Refrigerated Warehouse,K-12 School,Retail Store,Worship Facility,Office,grouped_usetypes
NonResidential,Mixed Use Property,GREATER DUWAMISH,2009,1.0,6,286000,0.390818,0.999795,0.000204,0.0,63835192.0,366.3999939,445.62,1.56,0.17227622377622379,0.0,0.39081818181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802342657342657,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1926,1.0,7,144050,0.0,0.608195,0.391805,0.0,3929371.0,27.29999924,98.43,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1930,1.0,3,60592,0.0,0.948305,0.051695,0.0,5049446.5,83.59999847,47.25,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965672035912332,0.0
NonResidential,Large Office,GREATER DUWAMISH,1912,0.0,6,1380959,0.0,0.91407,0.08593,0.0,74130576.0,49.29999924,810.7,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595289939817185,0.0,0.2036961271116666,0.0,0.7246630783390383,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1993,1.0,1,107930,0.0,0.8497,0.1503,0.0,7221482.5,67.0,100.42,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979060502177337,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1926,1.0,1,99084,0.0,0.491368,0.508632,0.0,1618110.375,16.29999924,49.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,Delridge,1953,1.0,1,72719,0.0,0.792269,0.207731,0.0,2581741.75,35.5,42.74,0.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,EAST,1930,0.0,4,76624,0.0,0.89,0.11,0.0,2773647.5,36.20000076,33.41,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTHEAST,2001,1.0,6,91706,0.398916,1.0,0.0,0.0,8570571.0,150.3000031,59.75,0.65,0.040608030008941615,0.0,0.37839399821167646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580997971779382,0.0
NonResidential,Medical Office,LAKE UNION,2008,1.0,5,129093,0.309095,0.613044,0.386956,0.0,19248732.0,203.1999969,477.85,3.7,0.043495774364218046,0.0,0.2916656983724911,0.0,0.0,0.0,0.690440225263957,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Large Office,DELRIDGE,1991,1.0,5,138106,0.117453,1.0,0.0,0.0,8381834.5,70.40000153,58.43,0.42,0.0,0.0,0.11745326053900627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622579757577513,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1973,1.0,1,56572,0.0,0.545808,0.454192,0.0,2409429.0,42.59999847,67.29,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000707063565015,0.0,0.0,0.0
NonResidential,Medical Office,EAST,2004,1.0,0,225982,0.0,0.619872,0.0,0.380128,20560622.0,102.6999969,692.12,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.8858404651697923,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Mixed Use Property,DOWNTOWN,2006,0.0,0,516407,0.0,0.746963,0.253037,0.0,39403320.0,76.30000305,734.72,1.42,0.0,0.0,0.7459155278685223,0.13095678408697017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588524167952797
NonResidential,Large Office,DOWNTOWN,2000,1.0,11,312512,0.0,0.995034,0.004966,0.0,25747022.0,82.40000153,185.39,0.59,0.0,0.0,0.0,0.0,0.014277851730493549,0.0,0.0,0.0,0.0,0.0,0.0,0.9705611304525906,0.01516101781691583
NonResidential,Large Office,DOWNTOWN,2005,1.0,42,1592914,0.0,0.975664,0.006877,0.017459,56498868.0,45.29999924,481.06,0.3,0.0,0.0,0.2189622289715578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5743134908727024,0.19078870547939186
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1926,1.0,6,97720,0.0,1.0,0.0,0.0,2478025.25,33.70000076,17.28,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09939623413835448,0.0,0.5309148587801883,0.12278960294719607
NonResidential,Medical Office,EAST,1985,1.0,10,422503,0.488943,0.942384,0.0,0.057616,17254810.0,87.40000153,190.1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.4672345521806946,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Medical Office,CENTRAL,1987,1.0,7,94500,0.0,1.0,0.0,0.0,5792926.0,50.90000153,40.38,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.2035873015873015,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,DELRIDGE,2005,0.0,1,94713,0.0,0.772095,0.227905,0.0,5417598.0,49.40000153,94.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1588483101580564,0.0,0.0,0.0
NonResidential,Medical Office,EAST,2008,1.0,9,302902,0.33457,0.95962,0.04038,0.0,14751117.0,73.30000305,130.32,0.43,0.0,0.0,0.28481158922687866,0.0,0.0,0.0,0.6647859703798589,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Medical Office,EAST,1973,1.0,19,319911,0.488908,0.761475,0.0,0.238525,15067340.0,88.30000305,357.39,1.12,0.0,0.0,0.21621951105151122,0.0,0.0,0.0,0.5336703020527584,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Large Office,DOWNTOWN,1900,1.0,6,205521,0.0,0.53154,0.214281,0.254179,8138616.5,56.70000076,282.46,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393677531736416,0.0,0.5591594046350494,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,6,56700,0.0,1.0,0.0,0.0,3065954.5,54.29999924,21.37,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.8112874779541446,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1925,1.0,4,72000,0.0,0.964613,0.035387,0.0,2729167.75,37.90000153,23.48,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,4,191146,0.496437,1.0,0.0,0.0,5101504.5,49.5,35.56,0.19,0.0,0.0,0.41852824542496314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53885511598464,0.0
NonResidential,Other,DELRIDGE,2001,1.0,3,68763,0.167634,0.40653,0.593469,0.0,9029489.0,180.6000061,310.19,4.51,0.0,0.0,0.1676337565260387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271352326105609
NonResidential,Other,SOUTHEAST,1994,3.0,1,102133,0.0,0.596206,0.403794,0.0,20725996.0,192.8999939,530.62,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0518343728275876
NonResidential,Large Office,DOWNTOWN,2008,1.0,14,362046,0.0,0.989913,0.010087,0.0,15725581.0,66.59999847,116.95,0.32,0.009761190566944532,0.0,0.27033581368113446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64202615137303,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1994,3.0,2,81336,0.0,0.703597,0.296403,0.0,13085297.0,160.8000031,270.17,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006024392642865
NonResidential,Large Office,DOWNTOWN,2001,1.0,23,538933,0.0,1.0,0.0,0.0,16020642.0,43.70000076,111.69,0.21,0.0,0.0,0.22789660310279755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801476250294564,0.0
NonResidential,Other,DOWNTOWN,1983,1.0,6,275982,0.714286,1.0,0.0,0.0,5233553.5,66.40000153,36.49,0.13,0.0,0.0,0.7139596060612649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1982,1.0,5,98668,0.0,1.0,0.0,0.0,4391348.0,44.5,30.61,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,GREATER DUWAMISH,2007,1.0,1,158931,0.178574,0.907052,0.092948,0.0,8751704.0,67.69999695,98.54,0.62,0.0,0.0,0.1694886460161957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043509447496083,0.21582951091983313
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1978,1.0,1,105100,0.0,0.799785,0.200215,0.0,22078064.0,210.1000061,357.86,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,2008,1.0,1,57176,0.0,0.0,0.0,0.0,12525174.0,208.8000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690849307401707,0.0,0.0,0.0,0.2623478382538128,0.0,0.0,0.09619420735973136
NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,1978,1.0,1,50660,0.0,0.656766,0.343234,0.0,2661488.0,52.5,60.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1937,1.0,2,61929,0.0,0.602832,0.397168,0.0,2203026.5,55.20000076,55.73,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6439471007121058,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,4,165111,0.333109,1.0,0.0,0.0,25478086.0,231.3999939,177.62,1.08,0.0,0.0,0.33310924166167005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339189999454912,0.03297175839283876
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1925,1.0,3,20565,0.0,0.999999,0.0,0.0,802312.5,39.0,5.59,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,5,159937,0.349957,1.0,0.0,0.0,7857972.5,73.80000305,54.78,0.34,0.0,0.0,0.3142362305157656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655683175250254,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2008,1.0,5,183964,0.254196,1.0,0.0,0.0,14856199.0,108.3000031,103.57,0.56,0.0,0.0,0.2541964732230219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254191037376878,0.020384423039290295
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1986,1.0,5,208210,0.378695,0.69225,0.30775,0.0,5514308.5,50.09999847,116.74,0.56,0.0,0.0,0.3786945871956198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282070986023726,0.0
NonResidential,Large Office,DOWNTOWN,1986,1.0,7,277486,0.289323,1.0,0.0,0.0,12729858.0,65.90000153,88.74,0.32,0.05280626770359586,0.0,0.31577809330921197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437261699689354,0.0
NonResidential,Large Office,DOWNTOWN,1993,1.0,3,187130,0.0,1.0,0.0,0.0,10053489.0,52.59999847,70.09,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119970074279912,0.0,0.0,0.0,0.9179874953241063,0.02358253620477743
NonResidential,Large Office,DOWNTOWN,2000,1.0,5,251044,0.469507,1.0,0.0,0.0,17186624.0,123.6999969,119.81,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502772422364207,0.05065645862876627
NonResidential,Warehouse,DOWNTOWN,1912,1.0,5,154330,0.0,1.0,0.0,0.0,1262235.25,13.19999981,8.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6177023261841509,0.0,0.0,0.0,0.0,0.0
NonResidential,Large Office,DOWNTOWN,1918,1.0,6,108245,0.135711,0.941029,0.0,0.05897,4515180.5,45.79999924,50.17,0.46,0.0,0.0,0.11417617441914177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917594346159176,0.13507321354335072
NonResidential,Large Office,DOWNTOWN,1905,1.0,6,167860,0.0,1.0,0.0,0.0,6797647.0,52.0,47.39,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11796139640176337,0.0,0.6575122125580841,0.003776956987966162
NonResidential,Large Office,DOWNTOWN,1910,1.0,6,112560,0.0,0.722492,0.277508,0.0,4946798.5,51.29999924,97.82,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0
NonResidential,Retail Store,DOWNTOWN,1910,1.0,6,86204,0.0,0.689684,0.310316,0.0,3241917.0,43.5,69.02,0.8,0.7849983759454318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15699967518908636,0.0,0.0,0.0
Nonresidential COS,Warehouse,GREATER DUWAMISH,1985,1.0,2,145158,0.0,0.842283,0.157717,0.0,8384523.0,52.29999924,119.46,0.82,0.0707504925667204,0.0,0.0,0.0,0.0,0.0,0.0,0.7001543146089089,0.0,0.0,0.0,0.3344218024497444,0.0
NonResidential,Large Office,GREATER DUWAMISH,1951,1.0,2,112896,0.0,0.819324,0.180676,0.0,10287986.0,92.90000153,157.48,1.39,0.0,0.0,0.5093183106575964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809559240362812,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1960,1.0,1,110613,0.0,1.0,0.0,0.0,1015060.188,9.199999809,7.08,0.06,0.0,0.899993671629917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999728784139296,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1951,1.0,4,149881,0.0,0.29166,0.70834,0.0,2417401.25,16.10000038,95.86,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979196829484725,0.0,0.0,0.0,0.20208031705152754,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1951,1.0,3,98220,0.0,0.898811,0.101189,0.0,6468090.0,50.0,75.29,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3176542455711668,0.0,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1970,1.0,1,84420,0.0,1.0,0.0,0.0,2848317.25,35.0,19.86,0.24,0.0,0.5247571665482114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462805022506515,0.0,0.29421937929400616,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1961,1.0,1,73335,0.0,0.501593,0.498407,0.0,5197118.0,70.90000153,155.74,2.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1928,1.0,2,56876,0.0,0.564422,0.435578,0.0,1791715.625,31.5,48.5,0.85,0.0,0.850974048807933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384485547506857,0.0,0.07518109571699838,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1931,1.0,2,61200,0.0,0.362958,0.637042,0.0,4912143.0,80.30000305,178.62,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1987,1.0,1,111908,0.0,0.675385,0.324615,0.0,1555420.25,14.30000019,34.14,0.31,0.0,0.9748186009936733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,GREATER DUWAMISH,1986,3.0,2,63644,0.0,0.618603,0.381397,0.0,6858533.5,104.4000015,168.5,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323046948651875
NonResidential,Mixed Use Property,GREATER DUWAMISH,1930,3.0,2,108753,0.173421,1.0,0.0,0.0,3639670.25,33.5,25.37,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388816860224546,0.0,0.17345728393699483,0.0,0.0,0.2237915275900435
NonResidential,Supermarket / Grocery Store,NORTHWEST,1970,1.0,1,141890,0.250511,0.773855,0.226145,0.0,16865978.0,100.0,293.56,2.07,0.0,0.0,0.0,0.0,0.0,1.189195855944746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,BALLARD,2001,1.0,4,92092,0.22863,1.0,0.0,0.0,4817062.0,68.69999695,33.58,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609130000434349,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1974,0.0,3,56259,0.0,0.348465,0.651535,0.0,2346571.5,41.70000076,86.9,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613679589043531,0.0,0.37259816207184626,0.0,0.06603387902380063,0.0
NonResidential,Other,NORTHEAST,2006,1.0,6,143439,0.0,0.550134,0.449866,0.0,25631512.0,214.3999939,710.7,4.95,0.8335947685078674,0.0,0.16640523149213254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Large Office,LAKE UNION,2008,1.0,4,202623,0.438524,1.0,0.0,0.0,8873485.0,79.5,61.86,0.31,0.0,0.0,0.15788928206570824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192204241374375,0.03145743573039586
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2000,1.0,2,77174,0.334309,1.0,0.0,0.0,5481549.0,71.0,38.21,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1998,1.0,5,110524,0.0,1.0,0.0,0.0,6859198.0,63.90000153,47.82,0.43,0.07811877963157324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937515833665086,0.0
NonResidential,Mixed Use Property,LAKE UNION,2008,1.0,5,287224,0.360868,0.827238,0.172762,0.0,21042926.0,139.8999939,314.43,1.09,0.18837562320697435,0.0,0.3394563128429379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30655864412444644,0.0
NonResidential,Laboratory,LAKE UNION,1999,1.0,4,115748,0.158811,0.464184,0.535816,0.0,36436388.0,374.2000122,1154.79,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411808411376438
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,7,241875,0.350135,0.980682,0.019318,0.0,8655604.0,53.09999847,68.06,0.28,0.0,0.0,0.3449095607235142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674240826873385,0.0
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1974,1.0,5,102930,0.181871,0.85444,0.145559,0.0,4750799.0,53.29999924,65.03,0.63,0.0,0.0,0.14732342368600018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8653939570581949,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1902,1.0,3,76893,0.0,0.682422,0.317578,0.0,12029600.0,113.3000031,260.13,3.38,0.0,0.0,0.43410973690713067,0.0,0.0,0.0,0.0,0.0,0.0,0.20606557163851066,0.0,1.1749444032616754,0.0
NonResidential,Large Office,DOWNTOWN,1975,1.0,8,150000,0.157533,0.872886,0.127114,0.0,9343428.0,73.80000305,119.93,0.8,0.0,0.0,0.15942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84432,0.0
NonResidential,Large Office,DOWNTOWN,1953,1.0,7,274362,0.0,0.957408,0.042592,0.0,16540550.0,60.29999924,147.82,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,DOWNTOWN,1983,1.0,15,378002,0.307617,0.849716,0.150283,0.0,17750994.0,65.69999695,246.83,0.65,0.0,0.0,0.18942227818900428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7149089158258422,0.0
NonResidential,Large Office,DOWNTOWN,1963,1.0,11,169020,0.0,0.627978,0.120503,0.251519,11480494.0,65.59999847,346.62,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925417110401136,0.10972074310732458
NonResidential,Other,DOWNTOWN,1981,1.0,33,429405,0.0,0.999455,0.000545,0.0,274682208.0,639.7000122,1921.82,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49000128084209543,0.5100010479617144
NonResidential,Large Office,DOWNTOWN,1985,1.0,76,1952220,0.163609,0.945278,0.054722,0.0,92937640.0,55.29999924,882.56,0.45,0.0,0.0,0.16359221809017427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8610387148989356,0.0
NonResidential,Large Office,DOWNTOWN,1981,1.0,19,383515,0.234093,1.0,0.0,0.0,15878689.0,47.90000153,110.7,0.29,0.0,0.0,0.22111260315763398,0.0,0.0,0.0,0.0490176394665137,0.0,0.0,0.0,0.0,0.814679999478508,0.0
NonResidential,Medical Office,DOWNTOWN,1925,1.0,18,363934,0.079328,0.72394,0.000542,0.275518,22104512.0,72.90000153,582.28,1.6,0.0,0.0,0.07582968340413372,0.0,0.0,0.0,0.7737611764770536,0.0,0.0,0.05912885303379184,0.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1929,1.0,4,78920,0.0,0.864359,0.135641,0.0,8303666.5,105.1999969,109.85,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Large Office,DOWNTOWN,1979,1.0,7,131143,0.664618,0.940868,0.273511,0.0,5177270.5,39.5,109.16,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08275699046079471,0.0,0.9169227484501651,0.0
NonResidential,Other,DOWNTOWN,1999,1.0,0,947987,0.0,1.0,0.0,0.0,46510960.0,62.29999924,324.25,0.34,0.0,0.0,0.0,0.0,0.0843893428918329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6979884745254945
NonResidential,Mixed Use Property,EAST,1908,1.0,4,55520,0.0,0.264149,0.735851,0.0,3686962.25,66.40000153,150.88,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30835734870317005,0.5169308357348703
NonResidential,Large Office,DOWNTOWN,1908,1.0,10,132998,0.0,0.594542,0.0,0.405458,3775187.5,27.29999924,133.8,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039541947999218,0.0
NonResidential,Retail Store,DOWNTOWN,1940,1.0,3,83118,0.0,0.904335,0.095665,0.0,2443141.5,54.29999924,27.82,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413989749512741,0.0,0.0,0.0
NonResidential,Retail Store,DOWNTOWN,1924,1.0,3,77555,0.0,0.99998,2e-05,0.0,7802205.5,106.0999985,54.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485268519115466,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,6,51218,0.0,1.0,0.0,0.0,2886141.5,55.5,20.12,0.39,0.0,0.0,0.0,0.0,0.13752977468858604,0.0,0.0,0.0,0.0,0.0,0.0,0.8768987465344215,0.0
NonResidential,Large Office,DOWNTOWN,1970,1.0,29,489182,0.0,0.897062,0.102938,0.0,36378588.0,93.80000305,426.39,0.87,0.0,0.0,0.1337968281743809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593288387553099,0.01900110797208401
NonResidential,Large Office,DOWNTOWN,1929,1.0,27,216571,0.061504,0.535807,0.007845,0.456348,16246106.0,86.0,639.72,2.95,0.0,0.0,0.061504079493561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843159979868034,0.028840426465223876
NonResidential,Large Office,DOWNTOWN,1921,1.0,13,189175,0.0,1.0,0.0,0.0,19036416.0,115.8000031,132.71,0.7,0.06684287035813401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802114444297608,0.0
NonResidential,Large Office,DOWNTOWN,1998,1.0,13,293803,0.253507,1.0,0.0,0.0,17074142.0,117.4000015,119.03,0.41,0.0,0.0,0.2403072807289238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4951991640657175,0.0
NonResidential,Large Office,DOWNTOWN,1910,1.0,7,122356,0.0,0.953489,0.046511,0.0,4585070.5,41.09999847,41.8,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12686750138938835,0.0,0.7841217431102684,0.0014874628134296643
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1921,1.0,3,52298,0.0,1.0,0.0,0.0,1968655.125,39.20000076,13.72,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608398026693181,0.0
NonResidential,Large Office,DOWNTOWN,1911,1.0,17,116640,0.0,0.743044,0.0,0.256956,6758565.5,70.30000305,169.06,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034722222222223,0.11054526748971194
NonResidential,Large Office,DOWNTOWN,1981,1.0,42,1249055,0.161019,1.0,0.0,0.0,37980712.0,38.0,264.78,0.21,0.0,0.0,0.23763164952704244,0.0,0.0,0.0,0.010360632638274535,0.0,0.0,0.0,0.0,0.7875529900604857,0.0
NonResidential,Medical Office,EAST,1988,1.0,5,188339,0.527315,0.923742,0.076258,0.0,8523594.0,104.0999985,89.41,0.47,0.0,0.0,0.3557415086625712,0.0,0.0,0.0,0.4347108140109059,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,University,CENTRAL,1916,1.0,2,60122,0.0,0.858803,0.141196,0.0,690529.5,11.5,9.31,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,6,95000,0.144211,0.983002,0.016998,0.0,4052720.0,48.0,31.43,0.33,0.0,0.0,0.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892736842105263,0.0
NonResidential,Large Office,DOWNTOWN,1971,1.0,9,224857,0.0,0.734982,0.0,0.265018,15272491.0,74.5,390.67,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911659410202929,0.0
